,fluencer,follower,score
559,Alice in Chains,Saving Abel,1.2840254166877414
560,Alice in Chains,The Used,1.2840254166877414
561,Alice in Chains,Theory of a Deadman,1.2840254166877414
562,Alice in Chains,Stone Sour,1.1331484530668263
563,Alice in Chains,Bush,1.1331484530668263
564,Alice in Chains,Godsmack,1.1331484530668263
565,Alice in Chains,Avenged Sevenfold,1.1331484530668263
566,Alice in Chains,Volbeat,1.2840254166877414
567,Alice in Chains,Tantric,1.1331484530668263
568,Alice in Chains,Smile Empty Soul,1.1331484530668263
569,Alice in Chains,Kyuss,1.0
570,Alice in Chains,Creed,1.1331484530668263
571,Alice in Chains,Finger Eleven,1.1331484530668263
572,Alice in Chains,Deftones,1.0
573,Alice in Chains,Hoobastank,1.1331484530668263
574,Alice in Chains,Velvet Revolver,1.2840254166877414
575,Alice in Chains,Bullet for My Valentine,1.2840254166877414
576,Alice in Chains,Nickelback,1.1331484530668263
577,Alice in Chains,Otep,1.2840254166877414
578,Alice in Chains,3 Doors Down,1.1331484530668263
579,Alice in Chains,Breaking Benjamin,1.2840254166877414
580,Sharon Jones & the Dap-Kings,Duffy,2.0
581,Spanky & Our Gang,The Partridge Family,1.0
582,Spanky & Our Gang,The Manhattan Transfer,2.0
583,Sparklehorse,Iron and Wine,1.1331484530668263
584,Sparklehorse,M. Ward,1.0
585,Sparklehorse,Devendra Banhart,1.1331484530668263
586,Sparklehorse,Bright Eyes,1.0
587,Sparklehorse,Bon Iver,1.1331484530668263
588,Sparklehorse,Keren Ann,1.1331484530668263
589,Sparklehorse,Grizzly Bear,1.1331484530668263
590,Spice Girls,t.A.T.u.,1.1331484530668263
591,Spice Girls,B*Witched,1.0
592,Spice Girls,Boyzone,1.0
593,Spice Girls,The Pussycat Dolls,1.1331484530668263
594,Spice Girls,Vitamin C,1.0
595,Spice Girls,S Club 7,1.0
596,Spice Girls,Play,1.1331484530668263
597,Spice Girls,Jessica Simpson,1.0
598,Spice Girls,Jennifer Lopez,1.0
599,Spice Girls,*NSYNC,1.0
600,Spice Girls,Girls Aloud,1.1331484530668263
601,Spice Girls,Atomic Kitten,1.0
602,Spice Girls,Britney Spears,1.0
603,Spice Girls,The Cheetah Girls,1.1331484530668263
604,Spice Girls,Backstreet Boys,1.0
605,Spice Girls,Christina Aguilera,1.0
606,Spice Girls,LFO,1.0
607,Spice Girls,Sugababes,1.0
608,Spice Girls,Jessie J,1.2840254166877414
609,Spice Girls,Little Mix,1.2840254166877414
610,Spice Girls,Fifth Harmony,1.2840254166877414
611,Spice Girls,Sports,1.2840254166877414
612,Sparks,Soft Cell,1.1331484530668263
613,Sparks,The Associates,1.1331484530668263
614,Sparks,Andrew W.K.,1.2840254166877414
615,Sparks,The Cars,1.0
616,Sparks,Franz Ferdinand,1.4549914146182013
617,Sparks,Gary Numan,1.0
618,Sparks,Erasure,1.1331484530668263
619,Sparks,Depeche Mode,1.1331484530668263
620,Sparks,Destroyer,1.2840254166877414
621,Sparks,Devo,1.0
622,Sparks,Pet Shop Boys,1.1331484530668263
623,Sparks,Oingo Boingo,1.0
624,Sparks,Orchestral Manoeuvres in the Dark,1.0
625,Sparks,MGMT,1.4549914146182013
626,Sparks,Morrissey,1.1331484530668263
627,Sparks,Bronski Beat,1.1331484530668263
628,Sparks,Yaz,1.1331484530668263
629,Sparks,Yello,2.0
630,Sparks,Siouxsie and the Banshees,1.0
631,Sparks,Black Kids,1.4549914146182013
632,Tracey Thorn,Jessie Ware,1.2840254166877414
633,Static-X,Sevendust,1.0
634,Charles Mingus,Amon Tobin,3.7364919148644447
635,Charles Mingus,Soul Coughing,3.7364919148644447
636,Charles Mingus,Bob Moses,1.6487212707001282
637,Charles Mingus,Bill Frisell,1.4549914146182013
638,Charles Mingus,Chris Rea,2.9099828292364025
639,Charles Mingus,Laura Nyro,2.568050833375483
640,Charles Mingus,Jack Bruce,2.568050833375483
641,Charles Mingus,Donald Fagen,2.9099828292364025
642,Charles Mingus,John Martyn,2.568050833375483
643,Charles Mingus,Pepper Adams,1.1331484530668263
644,Charles Mingus,Joni Mitchell,2.568050833375483
645,Charles Mingus,Sam Rivers,1.0
646,Charles Mingus,Robert Wyatt,2.568050833375483
647,Charles Mingus,Mingus Big Band,1.8682459574322223
648,Charles Mingus,The Residents,2.9099828292364025
649,Charles Mingus,Dave Holland,1.2840254166877414
650,Charles Mingus,Gil Scott-Heron,2.568050833375483
651,Charles Mingus,Stanley Clarke,1.2840254166877414
652,Charles Mingus,Paul Bley,1.1331484530668263
653,Charles Mingus,Soft Machine,2.568050833375483
654,Charles Mingus,Bobby Watson,1.4549914146182013
655,Charles Mingus,Davy Graham,2.568050833375483
656,Charles Mingus,Pentangle,2.568050833375483
657,Charles Mingus,Rahsaan Roland Kirk,1.1331484530668263
658,Charles Mingus,Calexico,3.7364919148644447
659,Charles Mingus,Wynton Marsalis,1.6487212707001282
660,Spin Doctors,Shawn Mullins,1.1331484530668263
661,Spin Doctors,Jack Johnson,1.1331484530668263
662,Spin Doctors,Eagle-Eye Cherry,1.1331484530668263
663,Spin Doctors,Umphrey's McGee,1.1331484530668263
664,Spin Doctors,Jason Mraz,1.1331484530668263
665,Spin Doctors,John Mayer,1.1331484530668263
666,Spin Doctors,Maroon 5,1.1331484530668263
667,Spin Doctors,Matt Nathanson,1.1331484530668263
668,Spin Doctors,Yonder Mountain String Band,2.2662969061336526
669,Spin Doctors,Marc Broussard,1.2840254166877414
670,Spin Doctors,Marah,1.1331484530668263
671,Spandau Ballet,Paul Young,1.191246216612358
672,Spandau Ballet,Erasure,1.0
673,Spandau Ballet,Howard Jones,1.0
674,Spandau Ballet,Johnny Hates Jazz,1.0
675,Spandau Ballet,Rick Astley,1.0
676,Spandau Ballet,a-ha,1.0
677,Spandau Ballet,Black Kids,1.2840254166877414
678,All,Rancid,1.1331484530668263
679,All,MxPx,1.1331484530668263
680,All,Sum 41,1.1331484530668263
681,All,H2O,1.1331484530668263
682,All,Good Charlotte,1.1331484530668263
683,All,blink-182,1.1331484530668263
684,All,Jimmy Eat World,1.1331484530668263
685,Frank Loesser,Loudon Wainwright III,3.2974425414002564
686,Frank Loesser,Stephen Sondheim,1.2840254166877414
687,Frank Loesser,Richard Adler,1.2840254166877414
688,Frank Loesser,Jerry Ross,2.568050833375483
689,Tracy Bonham,Katy Perry,1.1331484530668263
690,Sheb Wooley,Roger Miller,1.1331484530668263
691,Alvin Lee,Joe Satriani,1.1331484530668263
692,Steely Dan,Toto,1.0
693,Steely Dan,The Blue Nile,1.1331484530668263
694,Steely Dan,Kem,2.9099828292364025
695,Steely Dan,Larry Carlton,2.0
696,Steely Dan,Everything But the Girl,1.1331484530668263
697,Steely Dan,Ben Folds,1.2840254166877414
698,Steely Dan,Deacon Blue,1.1331484530668263
699,Steely Dan,Destroyer,1.2840254166877414
700,Steely Dan,Phoenix,1.2840254166877414
701,Steely Dan,Josh Rouse,1.2840254166877414
702,Steely Dan,Prefab Sprout,1.0
703,Steely Dan,Rickie Lee Jones,1.0
704,Steely Dan,Minutemen,1.1331484530668263
705,Steely Dan,The Mountain Goats,1.2840254166877414
706,Steely Dan,Brian McKnight,2.2662969061336526
707,Steely Dan,Sting,1.0
708,Steely Dan,moe.,1.2840254166877414
709,Steely Dan,Bruce Hornsby,1.1331484530668263
710,Steely Dan,China Crisis,1.0
711,Steely Dan,Joe Jackson,1.0
712,Steely Dan,Ween,1.1331484530668263
713,Steely Dan,Scritti Politti,1.0
714,Steely Dan,Dave Koz,2.568050833375483
715,Steely Dan,Dave Matthews Band,1.2840254166877414
716,Sheena Easton,Spice Girls,1.1331484530668263
717,Sheena Easton,Paula Abdul,1.0
718,Sheena Easton,Kelly Clarkson,1.2840254166877414
719,Sheena Easton,Shania Twain,2.2662969061336526
720,Sheena Easton,CÃ©line Dion,1.0
721,Sheena Easton,Dido,1.1331484530668263
722,Sheena Easton,Jessica Simpson,1.1331484530668263
723,Sheena Easton,Britney Spears,1.1331484530668263
724,Sheena Easton,Christina Aguilera,1.1331484530668263
725,Stanley Jordan,The Jeff Healey Band,2.0
726,Stanley Jordan,Tuck & Patti,1.0
727,Stanley Jordan,Kaki King,2.568050833375483
728,Patrick Cowley,Hercules & Love Affair,1.4549914146182013
729,Patrick Cowley,Sylvester,2.0
730,All-4-One,*NSYNC,2.0
731,All-4-One,Day26,1.1331484530668263
732,All-4-One,Backstreet Boys,2.0
733,All-4-One,112,1.0
734,Trace Adkins,The Lost Trailers,1.1331484530668263
735,Trace Adkins,Eric Church,1.1331484530668263
736,Trace Adkins,Darryl Worley,1.0
737,Trace Adkins,Dierks Bentley,1.1331484530668263
738,Traffic,Spin Doctors,1.2840254166877414
739,Traffic,Paul Weller,1.1331484530668263
740,Traffic,"Blood, Sweat & Tears",1.0
741,Traffic,The Greenhornes,1.4549914146182013
742,Traffic,Colosseum,1.0
743,Traffic,Be Bop Deluxe,1.1331484530668263
744,Traffic,Fairport Convention,1.0
745,Traffic,Gentle Giant,1.1331484530668263
746,Traffic,Phish,1.2840254166877414
747,Traffic,Rickie Lee Jones,1.1331484530668263
748,Traffic,Grand Funk Railroad,1.0
749,Traffic,XTC,1.1331484530668263
750,Traffic,Dave Matthews,1.4549914146182013
751,Traffic,Paul Carrack,1.1331484530668263
752,Traffic,Blues Traveler,1.2840254166877414
753,Traffic,Blind Faith,1.0
754,Traffic,Talk Talk,1.2840254166877414
755,Traffic,Pentangle,2.0
756,Traffic,Jethro Tull,1.0
757,Traffic,Roxy Music,1.1331484530668263
758,Traffic,Ocean Colour Scene,1.4549914146182013
759,Traffic,Gomez,1.4549914146182013
760,Traffic,Dave Matthews Band,1.4549914146182013
761,Taylor Dayne,Vonda Shepard,1.0
762,Stanley Turrentine,David Sanborn,1.1331484530668263
763,Stanley Turrentine,Roy Hargrove,1.4549914146182013
764,Stanley Turrentine,The Brecker Brothers,1.2840254166877414
765,Stanley Turrentine,Kenny Garrett,1.4549914146182013
766,Stanley Turrentine,Kim Waters,1.4549914146182013
767,Stanley Turrentine,Charlie Hunter,1.6487212707001282
768,Stanley Turrentine,"Grover Washington, Jr.",1.1331484530668263
769,Spinal Tap,Soundgarden,2.0
770,Spinal Tap,Tenacious D,2.2662969061336526
771,Spinal Tap,The Darkness,2.568050833375483
772,Spinal Tap,Fozzy,2.2662969061336526
773,Spinal Tap,Green Jelly,2.0
774,Spinal Tap,Me First and the Gimme Gimmes,2.2662969061336526
775,Spinal Tap,Flight of the Conchords,1.1331484530668263
776,Spinal Tap,Buckcherry,2.2662969061336526
777,Spinal Tap,GWAR,2.0
778,Spinal Tap,The Gories,2.0
779,Wynona Carr,Shirley Caesar,1.1331484530668263
780,Wynona Carr,Aretha Franklin,2.2662969061336526
781,Stealers Wheel,Dire Straits,1.0
782,Stan Rogers,John Gorka,1.1331484530668263
783,Tanya Tucker,Pam Tillis,1.1331484530668263
784,Tanya Tucker,Patty Loveless,1.0
785,Tanya Tucker,Shelby Lynne,1.1331484530668263
786,Tanya Tucker,Trick Pony,1.2840254166877414
787,Tanya Tucker,The Judds,1.1331484530668263
788,Tanya Tucker,Faith Hill,1.2840254166877414
789,Tanya Tucker,Gretchen Wilson,1.4549914146182013
790,Tanya Tucker,Janie Fricke,1.0
791,Tanya Tucker,Deana Carter,1.2840254166877414
792,Tanya Tucker,Sara Evans,1.2840254166877414
793,Tanya Tucker,Julie Roberts,1.4549914146182013
794,Tanya Tucker,Marie Osmond,1.191246216612358
795,Tanya Tucker,Lorrie Morgan,1.0
796,Tanya Tucker,K.T. Oslin,1.0
797,Tanya Tucker,Martina McBride,1.2840254166877414
798,Tanya Tucker,Wynonna,1.2840254166877414
799,Tanya Tucker,Kellie Pickler,1.4549914146182013
800,Tanya Tucker,Trisha Yearwood,1.2840254166877414
801,Tanya Tucker,Laura Bell Bundy,2.9099828292364025
802,Shawn Colvin,Sixpence None the Richer,1.2840254166877414
803,Shawn Colvin,Ani DiFranco,1.1331484530668263
804,Shawn Colvin,Sheryl Crow,1.2840254166877414
805,Shawn Colvin,Jewel,1.2840254166877414
806,Shawn Colvin,Sara Bareilles,1.4549914146182013
807,Shawn Colvin,Natalie Imbruglia,1.2840254166877414
808,Shawn Colvin,Joan Osborne,1.2840254166877414
809,Shawn Colvin,Brandon Heath,2.9099828292364025
810,Shawn Colvin,Caedmon's Call,2.568050833375483
811,Shawn Colvin,Laura Bell Bundy,1.4549914146182013
812,Shawn Colvin,Scotty McCreery,3.2974425414002564
813,Tower of Power,Sharon Jones & the Dap-Kings,1.6487212707001282
814,Tower of Power,Spin Doctors,2.568050833375483
815,Tower of Power,L.T.D.,1.0
816,Tower of Power,D'Angelo,1.4549914146182013
817,Tower of Power,Phish,2.568050833375483
818,Tower of Power,Shalamar,1.1331484530668263
819,Tower of Power,The Style Council,2.568050833375483
820,Travis,Snow Patrol,1.0
821,Travis,James Blunt,1.1331484530668263
822,Travis,OneRepublic,1.1331484530668263
823,Travis,Coldplay,1.0
824,Travis,Keane,1.0
825,Travis,KT Tunstall,1.1331484530668263
826,Sister Rosetta Tharpe,Billie Holiday,2.0
827,Sister Rosetta Tharpe,Joan Armatrading,3.2974425414002564
828,Sister Rosetta Tharpe,Fred Hammond,1.8682459574322223
829,Sister Rosetta Tharpe,Sam Cooke,2.568050833375483
830,Sister Rosetta Tharpe,Judee Sill,3.2974425414002564
831,Sister Rosetta Tharpe,Richie Havens,2.9099828292364025
832,Sister Rosetta Tharpe,Karen Dalton,2.9099828292364025
833,Sister Rosetta Tharpe,Mavis Staples,2.568050833375483
834,Sister Rosetta Tharpe,Candi Staton,2.9099828292364025
835,Sister Rosetta Tharpe,Al Green,2.9099828292364025
836,Sister Rosetta Tharpe,Irma Thomas,2.9099828292364025
837,Sister Rosetta Tharpe,Odetta,2.2662969061336526
838,Sister Rosetta Tharpe,Aretha Franklin,2.568050833375483
839,Tab Hunter,Shaun Cassidy,1.2840254166877414
840,Tab Hunter,Leif Garrett,1.1331484530668263
841,Spirit of the West,Mumford & Sons,2.568050833375483
842,Paquito D'Rivera,Thievery Corporation,2.568050833375483
843,Paquito D'Rivera,Gloria Estefan,2.0
844,Patsy Cline,Tanya Tucker,1.2840254166877414
845,Patsy Cline,Patty Loveless,1.2840254166877414
846,Patsy Cline,Shelby Lynne,1.4549914146182013
847,Patsy Cline,Carpenters,2.2662969061336526
848,Patsy Cline,Bobbie Gentry,1.1331484530668263
849,Patsy Cline,The Judds,1.4549914146182013
850,Patsy Cline,Connie Smith,1.1331484530668263
851,Patsy Cline,Cher,2.2662969061336526
852,Patsy Cline,LeAnn Rimes,1.6487212707001282
853,Patsy Cline,Cowboy Junkies,2.9099828292364025
854,Patsy Cline,Crystal Gayle,1.2840254166877414
855,Patsy Cline,Jo Dee Messina,1.6487212707001282
856,Patsy Cline,Tammy Wynette,1.1331484530668263
857,Patsy Cline,Emmylou Harris,1.1331484530668263
858,Patsy Cline,Faith Hill,1.6487212707001282
859,Patsy Cline,Dixie Chicks,1.4549914146182013
860,Patsy Cline,Dolly Parton,1.0
861,Patsy Cline,Dottie West,1.0
862,Patsy Cline,Madeleine Peyroux,3.2974425414002564
863,Patsy Cline,Gretchen Wilson,1.8682459574322223
864,Patsy Cline,Lou Ann Barton,2.568050833375483
865,Patsy Cline,Jeannie C. Riley,1.1331484530668263
866,Patsy Cline,Loretta Lynn,1.1331484530668263
867,Patsy Cline,Lone Justice,2.9099828292364025
868,Patsy Cline,Lorrie Morgan,1.2840254166877414
869,Patsy Cline,Nanci Griffith,1.2840254166877414
870,Patsy Cline,Jessi Colter,1.1331484530668263
871,Patsy Cline,K.T. Oslin,1.2840254166877414
872,Patsy Cline,Kathy Mattea,1.2840254166877414
873,Patsy Cline,Brandi Carlile,3.7364919148644447
874,Patsy Cline,Neko Case,3.2974425414002564
875,Patsy Cline,The Mavericks,1.4549914146182013
876,Patsy Cline,Reba McEntire,1.2840254166877414
877,Patsy Cline,Taylor Swift,3.7364919148644447
878,Patsy Cline,David Allan Coe,1.1331484530668263
879,Patsy Cline,Wynonna,1.6487212707001282
880,Patsy Cline,Linda Ronstadt,2.2662969061336526
881,Patsy Cline,Ane Brun,3.7364919148644447
882,Patsy Cline,Alison Krauss,1.4549914146182013
883,Patsy Cline,Skeeter Davis,1.0
884,Patsy Cline,Trisha Yearwood,1.6487212707001282
885,Patsy Cline,Barbara Mandrell,1.0
886,Patsy Cline,Lynn Anderson,1.1331484530668263
887,Patsy Cline,Juice Newton,1.2840254166877414
888,Patsy Cline,k.d. lang,2.9099828292364025
889,Patsy Cline,Melba Montgomery,1.1331484530668263
890,Patsy Cline,Brenda Lee,1.0
891,Patsy Cline,Crystal Shawanda,1.8682459574322223
892,Patsy Cline,Jana Kramer,2.117000016612675
893,Patsy Cline,Jillian Jacqueline,1.8682459574322223
894,Paul Brady,Clannad,2.382492433224716
895,SisqÃ³,Day26,1.1331484530668263
896,Travis Tritt,Tracy Byrd,1.1331484530668263
897,Travis Tritt,Kid Rock,2.0
898,Travis Tritt,Ty Herndon,1.1331484530668263
899,Travis Tritt,Uncle Kracker,2.2662969061336526
900,Travis Tritt,Sammy Kershaw,1.1331484530668263
901,Travis Tritt,Toby Keith,1.1331484530668263
902,Travis Tritt,Brooks & Dunn,1.1331484530668263
903,Travis Tritt,Tim McGraw,1.1331484530668263
904,Travis Tritt,Gary Allan,1.1331484530668263
905,Travis Tritt,Big & Rich,1.1331484530668263
906,Travis Tritt,Joe Nichols,1.1331484530668263
907,Travis Tritt,John Michael Montgomery,1.1331484530668263
908,Travis Tritt,Montgomery Gentry,1.1331484530668263
909,Travis Tritt,Jake Owen,1.2840254166877414
910,Travis Tritt,Chris Young,1.2840254166877414
911,Travis Tritt,Jerrod Niemann,1.1331484530668263
912,Teenage Fanclub,Travis,1.1331484530668263
913,Teenage Fanclub,Snow Patrol,1.1331484530668263
914,Teenage Fanclub,Weezer,1.1331484530668263
915,Teenage Fanclub,Radiohead,1.1331484530668263
916,Teenage Fanclub,Matthew Sweet,1.0
917,Teenage Fanclub,Oasis,1.1331484530668263
918,Teenage Fanclub,Grandaddy,1.1331484530668263
919,Teenage Fanclub,Elastica,1.1331484530668263
920,Teenage Fanclub,Death Cab for Cutie,1.1331484530668263
921,Teenage Fanclub,Nada Surf,1.1331484530668263
922,Teenage Fanclub,Goldrush,1.2840254166877414
923,Sevendust,Five Finger Death Punch,1.1331484530668263
924,Sevendust,Seasons After,1.2840254166877414
925,Amel Larrieux,Lianne La Havas,2.568050833375483
926,Amel Larrieux,JhenÃ© Aiko,1.1331484530668263
927,Tracy Chapman,Tasmin Archer,2.2662969061336526
928,Tracy Chapman,Angie Stone,2.382492433224716
929,Tracy Chapman,India.Arie,2.568050833375483
930,Tracy Chapman,Kings of Convenience,1.1331484530668263
931,Tracy Chapman,John Mayer,1.1331484530668263
932,Tracy Chapman,Joss Stone,1.2840254166877414
933,Tracy Chapman,Lisa Loeb,1.0
934,Tracy Chapman,Jewel,1.1331484530668263
935,Tracy Chapman,Matt Nathanson,1.1331484530668263
936,Tracy Chapman,The Weepies,1.2840254166877414
937,Tracy Chapman,Missy Higgins,1.2840254166877414
938,Tracy Chapman,Dar Williams,2.2662969061336526
939,Tracy Chapman,Dave Matthews,1.1331484530668263
940,Tracy Chapman,Tori Amos,1.0
941,Tracy Chapman,Jill Scott,2.2662969061336526
942,Tracy Chapman,Alanis Morissette,1.1331484530668263
943,Tracy Chapman,Rationale,1.4549914146182013
944,Tracy Chapman,Meg Myers,1.2840254166877414
945,Patty Duke,The Osmonds,1.191246216612358
946,Patty Duke,Olivia Newton-John,1.0
947,Patty Duke,Debbie Gibson,1.2840254166877414
948,Television Personalities,Teenage Fanclub,1.1331484530668263
949,Television Personalities,Beat Happening,1.1331484530668263
950,Television Personalities,Arctic Monkeys,1.4549914146182013
951,Television Personalities,Of Montreal,1.2840254166877414
952,Television Personalities,The Pastels,1.1331484530668263
953,Television Personalities,The Vaselines,1.1331484530668263
954,Television Personalities,The Smiths,1.1331484530668263
955,AmÃ¡lia Rodrigues,CesÃ¡ria Ã‰vora,1.1331484530668263
956,AmÃ¡lia Rodrigues,Nana Mouskouri,2.2662969061336526
957,AmÃ¡lia Rodrigues,Maria BethÃ¢nia,1.2840254166877414
958,AmÃ¡lia Rodrigues,Nelly Furtado,3.7364919148644447
959,Alpha,Phantogram,2.2662969061336526
960,Tadd Dameron,Stanley Turrentine,1.1331484530668263
961,Tadd Dameron,Sonny Rollins,1.0
962,Tadd Dameron,Benny Golson,1.1331484530668263
963,Tadd Dameron,Horace Silver,1.1331484530668263
964,Tadd Dameron,Gigi Gryce,1.0
965,Tadd Dameron,Sun Ra,1.0
966,The Paul Butterfield Blues Band,Alice Cooper,2.0
967,Alpha Blondy,Sizzla,1.1331484530668263
968,Alpha Blondy,Bounty Killer,1.1331484530668263
969,Alpha Blondy,Jah Cure,1.2840254166877414
970,Alpha Blondy,Shaggy,1.1331484530668263
971,Alpha Blondy,Richie Spice,1.2840254166877414
972,Alpha Blondy,Anthony B,1.1331484530668263
973,Alpha Blondy,Capleton,1.1331484530668263
974,Alpha Blondy,SinÃ©ad O'Connor,2.0
975,Alpha Blondy,Beenie Man,1.191246216612358
976,TrentemÃ¸ller,Deadmau5,1.1331484530668263
977,Sixpence None the Richer,BarlowGirl,1.1331484530668263
978,Sixpence None the Richer,Anna Nalick,1.1331484530668263
979,Sixpence None the Richer,Pedro the Lion,1.0
980,Patti LaBelle,Paula Abdul,2.9099828292364025
981,Patti LaBelle,Kelly Rowland,1.6487212707001282
982,Patti LaBelle,Cyndi Lauper,2.568050833375483
983,Patti LaBelle,Lalah Hathaway,1.6487212707001282
984,Patti LaBelle,Jody Watley,1.2840254166877414
985,Patti LaBelle,En Vogue,1.6487212707001282
986,Patti LaBelle,CÃ©line Dion,2.9099828292364025
987,Patti LaBelle,Luther Vandross,1.2840254166877414
988,Patti LaBelle,Macy Gray,1.6487212707001282
989,Patti LaBelle,Juanes,2.9099828292364025
990,Patti LaBelle,Mariah Carey,1.4549914146182013
991,Patti LaBelle,Jennifer Hudson,1.8682459574322223
992,Patti LaBelle,Lisa Stansfield,1.4549914146182013
993,Patti LaBelle,Vanessa Williams,1.4549914146182013
994,Patti LaBelle,Martha Wash,1.2840254166877414
995,Patti LaBelle,Rachelle Ferrell,2.568050833375483
996,Patti LaBelle,Ashford & Simpson,1.1331484530668263
997,Patti LaBelle,Donna Summer,1.2840254166877414
